"Date","Longitude","Latitude","Elevation","MaxTemperature","MinTemperature","Precipitation","Wind","RelativeHumidity","Solar",
"10/10/2001","-7.1875","41.9948","715","16.923","6.295","0.0274658","2.53191","0.758583","15.0168",
"10/11/2001","-7.1875","41.9948","715","20.234","10.23","0.00343323","3.72429","0.754228","15.4643",
"10/12/2001","-7.1875","41.9948","715","20.735","12.228","6.53772","2.79059","0.827689","13.147",
"10/13/2001","-7.1875","41.9948","715","13.982","9.887","5.99013","2.21976","0.931194","7.5645",
"10/14/2001","-7.1875","41.9948","715","14.847","10.801","5.19276","3.5183","0.892036","5.85366",
"10/15/2001","-7.1875","41.9948","715","12.441","10.23","6.22616","2.34768","0.95735","3.48171",
"10/16/2001","-7.1875","41.9948","715","14.928","10.243","0.421429","2.53975","0.852551","6.12174",
"10/17/2001","-7.1875","41.9948","715","12.551","7.616","27.0487","4.46929","0.953456","0.909618",
"10/18/2001","-7.1875","41.9948","715","10.804","7.423","3.33109","3.93584","0.963292","2.07427",
"10/19/2001","-7.1875","41.9948","715","11.057","7.077","10.4688","3.31902","0.942395","3.53722",
"10/20/2001","-7.1875","41.9948","715","9.127","6.795","12.9227","4.25707","0.965817","1.41553",
"10/21/2001","-7.1875","41.9948","715","10.666","8.573","15.6555","3.53224","0.972192","1.49237",
"10/22/2001","-7.1875","41.9948","715","11.56","9.354","29.5515","3.6961","0.972453","2.54132",
"10/23/2001","-7.1875","41.9948","715","10.059","8.188","2.77748","2.12489","0.963369","2.21214",
"10/24/2001","-7.1875","41.9948","715","16.461","1.754","0.0394821","0.916107","0.894819","14.1019",
"10/25/2001","-7.1875","41.9948","715","15.084","4.862","0","1.63099","0.808639","12.7085",
"10/26/2001","-7.1875","41.9948","715","15.026","3.366","0","1.65375","0.822022","13.7699",
"10/27/2001","-7.1875","41.9948","715","14.293","7.418","1.08318","3.46445","0.922488","5.07369",
"10/28/2001","-7.1875","41.9948","715","18.739","11.424","1.75095","4.14246","0.829321","9.5238",
"10/29/2001","-7.1875","41.9948","715","20.836","12.611","0.0789642","3.79174","0.644571","11.95",
"10/30/2001","-7.1875","41.9948","715","21.405","11.712","0","2.5629","0.626854","12.4671",
"10/31/2001","-7.1875","41.9948","715","21.612","10.817","0.030899","1.6904","0.656276","11.3275",
"11/1/2001","-7.1875","41.9948","715","15.456","6.477","0","2.67934","0.677798","12.3297",
"11/2/2001","-7.1875","41.9948","715","13.282","4.123","0","2.93658","0.521413","13.1218",
"11/3/2001","-7.1875","41.9948","715","13.818","3.845","0.10643","2.08842","0.802945","10.8913",
"11/4/2001","-7.1875","41.9948","715","15.716","4.25","0","1.2817","0.806685","11.6516",
"11/5/2001","-7.1875","41.9948","715","13.137","4.787","0","2.52441","0.783901","12.1265",
"11/6/2001","-7.1875","41.9948","715","12.712","3.434","0","2.65879","0.770945","12.0764",
"11/7/2001","-7.1875","41.9948","715","17.101","3.615","0","1.68463","0.738916","11.8726",
"11/8/2001","-7.1875","41.9948","715","12.106","2.907","0.401688","3.24697","0.729258","10.491",
"11/9/2001","-7.1875","41.9948","715","6.531","-0.261","0.703812","5.93384","0.759426","9.90455",
"11/10/2001","-7.1875","41.9948","715","4.711","-0.226","0.690079","4.79334","0.710352","4.92486",
"11/11/2001","-7.1875","41.9948","715","8.927","-3.661","0","2.86483","0.677664","11.9671",
"11/12/2001","-7.1875","41.9948","715","7.1","-0.116","0.992203","3.00671","0.929762","1.56105",
"11/13/2001","-7.1875","41.9948","715","8.954","3.175","0.607681","3.51329","0.91949","3.2477",
"11/14/2001","-7.1875","41.9948","715","7.077","1.201","0.0343323","4.07136","0.730355","11.3055",
"11/15/2001","-7.1875","41.9948","715","6.401","0.298","0.0240326","3.76935","0.714718","10.4743",
"11/16/2001","-7.1875","41.9948","715","8.622","0.038","0.858307","2.49743","0.800682","5.73199",
"11/17/2001","-7.1875","41.9948","715","6.853","-0.019","1.34239","2.54507","0.835444","9.05367",
"11/18/2001","-7.1875","41.9948","715","6.005","-1.761","0.957871","1.27908","0.87439","4.55012",
"11/19/2001","-7.1875","41.9948","715","8.242","-1.225","0.0102997","2.15287","0.878053","6.92516",
"11/20/2001","-7.1875","41.9948","715","9.891","1.097","0.089264","1.71449","0.870462","9.42615",
"11/21/2001","-7.1875","41.9948","715","7.608","0.046","0.00686646","1.99379","0.836665","9.7623",
"11/22/2001","-7.1875","41.9948","715","10.502","-1.076","0","2.02317","0.715617","10.2926",
"11/23/2001","-7.1875","41.9948","715","12.564","-0.096","0","2.16631","0.673233","10.093",
"11/24/2001","-7.1875","41.9948","715","12.46","0.629","0","1.88493","0.782878","10.2172",
"11/25/2001","-7.1875","41.9948","715","12.576","-0.375","0","1.35388","0.831564","9.77664",
"11/26/2001","-7.1875","41.9948","715","7.272","-1.513","0.386238","1.47576","0.934416","2.77566",
"11/27/2001","-7.1875","41.9948","715","8.218","0.94","0.0549317","2.51042","0.764261","9.81889",
"11/28/2001","-7.1875","41.9948","715","8.76","0.453","0.267792","2.11316","0.892889","4.27118",
"11/29/2001","-7.1875","41.9948","715","10.865","-1.932","0","1.03753","0.901926","9.26415",
"11/30/2001","-7.1875","41.9948","715","11","-1.842","0","1.09678","0.881934","9.27332",
"12/1/2001","-7.1875","41.9948","715","7.63","-1.068","3.9774","1.54044","0.967239","1.98264",
"12/2/2001","-7.1875","41.9948","715","10.135","1.279","0.274658","1.73027","0.923541","7.77679",
"12/3/2001","-7.1875","41.9948","715","10.54","-2.542","0","1.73561","0.811841","9.37529",
"12/4/2001","-7.1875","41.9948","715","10.799","-3.402","0","0.883193","0.790913","9.27292",
"12/5/2001","-7.1875","41.9948","715","11.896","-3.719","0","1.00203","0.851136","9.07397",
"12/6/2001","-7.1875","41.9948","715","11.769","1.603","0","2.37996","0.834533","8.95089",
"12/7/2001","-7.1875","41.9948","715","11.831","0.903","0","1.3214","0.840432","6.99542",
"12/8/2001","-7.1875","41.9948","715","10.613","1.238","0","1.86381","0.854769","9.00146",
"12/9/2001","-7.1875","41.9948","715","9.541","-0.09","0","2.35434","0.769679","9.09838",
"12/10/2001","-7.1875","41.9948","715","6.211","-0.387","0.11158","2.76306","0.870183","8.27978",
"12/11/2001","-7.1875","41.9948","715","5.652","-1.612","0.137329","3.08257","0.90954","7.98379",
"12/12/2001","-7.1875","41.9948","715","8.088","-1.173","0.0411987","2.64138","0.841945","8.811",
"12/13/2001","-7.1875","41.9948","715","8.388","-5.505","0","1.43843","0.805057","9.14833",
"12/14/2001","-7.1875","41.9948","715","9.822","-5.178","0","1.59159","0.684692","9.05675",
"12/15/2001","-7.1875","41.9948","715","3.082","-6.531","0","2.45472","0.659281","9.16194",
"12/16/2001","-7.1875","41.9948","715","3.537","-6.997","0","2.7973","0.581061","9.28829",
"12/17/2001","-7.1875","41.9948","715","6.481","-3.926","0","2.99526","0.398215","8.52165",
"12/18/2001","-7.1875","41.9948","715","6.008","-3.468","0","2.85874","0.573057","9.049",
"12/19/2001","-7.1875","41.9948","715","3.766","-4.198","0.0823974","2.22661","0.914175","6.45385",
"12/20/2001","-7.1875","41.9948","715","6.388","-4.539","0","1.91682","0.835378","8.36449",
"12/21/2001","-7.1875","41.9948","715","4.46","-4.479","0.0240326","2.36273","0.764315","9.01649",
"12/22/2001","-7.1875","41.9948","715","7.272","-8.002","0","1.30217","0.633582","9.19254",
"12/23/2001","-7.1875","41.9948","715","5.491","-4.284","0.0480652","2.85699","0.657366","6.03832",
"12/24/2001","-7.1875","41.9948","715","3.826","-6.696","0","2.59553","0.675262","9.23524",
"12/25/2001","-7.1875","41.9948","715","6.208","-8.719","0","1.88319","0.412244","8.97013",
"12/26/2001","-7.1875","41.9948","715","5.031","-3.346","0.811959","2.28242","0.951617","3.02726",
"12/27/2001","-7.1875","41.9948","715","6.23","-4.664","0.242043","1.45563","0.887995","8.38581",
"12/28/2001","-7.1875","41.9948","715","8.627","-4.441","0","1.46641","0.805531","8.38102",
"12/29/2001","-7.1875","41.9948","715","6.166","-6.041","1.6119","1.7469","0.748805","3.77499",
"12/30/2001","-7.1875","41.9948","715","7.842","1.524","6.95143","2.25431","0.905945","0.847013",
"12/31/2001","-7.1875","41.9948","715","8.065","6.891","10.5409","2.61689","0.983666","0.987018",
"1/1/2002","-7.1875","41.9948","715","12.155","5.753","6.64415","3.16317","0.879362","6.92657",
"1/2/2002","-7.1875","41.9948","715","8.473","5.435","16.543","5.29299","0.97016","0.506475",
"1/3/2002","-7.1875","41.9948","715","7.938","4.701","16.84","3.05438","0.971836","2.31294",
"1/4/2002","-7.1875","41.9948","715","4.405","-0.636","0.517559","2.08347","0.973947","2.19369",
"1/5/2002","-7.1875","41.9948","715","6.408","2.54","0.369072","2.53234","0.956197","4.79576",
"1/6/2002","-7.1875","41.9948","715","6.677","1.468","0.50726","2.29039","0.941257","5.70837",
"1/7/2002","-7.1875","41.9948","715","7.903","-3.623","0","1.37572","0.898617","9.38903",
"1/8/2002","-7.1875","41.9948","715","5.312","-3.706","0.0480652","1.23331","0.876606","5.04101",
"1/9/2002","-7.1875","41.9948","715","7.197","-3.605","0","1.5733","0.774186","9.52369",
"1/10/2002","-7.1875","41.9948","715","7.464","-4.476","0","1.54025","0.839854","9.2867",
"1/11/2002","-7.1875","41.9948","715","8.164","-2.794","0","2.28223","0.805404","9.53089",
"1/12/2002","-7.1875","41.9948","715","5.334","0.56","10.5108","3.31717","0.853303","1.45924",
"1/13/2002","-7.1875","41.9948","715","7.899","3.745","2.83756","1.35572","0.989017","1.57044",
"1/14/2002","-7.1875","41.9948","715","7.816","4.416","0.571633","1.21477","0.973101","4.09123",
"1/15/2002","-7.1875","41.9948","715","6.614","0.666","0.774193","2.2377","0.96475","2.78471",
"1/16/2002","-7.1875","41.9948","715","9.485","-0.557","0","1.8303","0.88988","9.75049",
"1/17/2002","-7.1875","41.9948","715","7.475","-3.484","2.108","1.87521","0.912611","2.43911",
"1/18/2002","-7.1875","41.9948","715","7.399","-2.423","0.515843","1.50879","0.940948","7.67532",
"1/19/2002","-7.1875","41.9948","715","8.047","3.009","2.8204","1.02618","0.936326","5.40451",
"1/20/2002","-7.1875","41.9948","715","8.792","0.432","0.044632","2.01609","0.909979","10.2703",
"1/21/2002","-7.1875","41.9948","715","5.762","1.334","6.71539","4.21574","0.94432","2.6136",
"1/22/2002","-7.1875","41.9948","715","6.221","2.374","3.78514","3.5842","0.977537","1.28329",
"1/23/2002","-7.1875","41.9948","715","7.44","4.471","36.3081","5.88974","0.97488","1.00603",
"1/24/2002","-7.1875","41.9948","715","5.949","3.806","3.80573","2.75767","0.972581","2.04688",
"1/25/2002","-7.1875","41.9948","715","7.039","2.78","2.314","2.54039","0.980822","2.27126",
"1/26/2002","-7.1875","41.9948","715","9.113","6.972","2.16122","3.16502","0.977403","1.40198",
"1/27/2002","-7.1875","41.9948","715","9.423","6.995","0.823117","2.69068","0.96861","1.97094",
"1/28/2002","-7.1875","41.9948","715","8.476","3.675","0.283241","1.80672","0.948157","5.06093",
"1/29/2002","-7.1875","41.9948","715","11.018","3.771","0","2.53264","0.733733","5.78194",
"1/30/2002","-7.1875","41.9948","715","10.398","4.186","2.21787","3.00595","0.729294","7.3701",
"1/31/2002","-7.1875","41.9948","715","6.456","2.471","4.19025","2.53456","0.957288","3.73101",
"2/1/2002","-7.1875","41.9948","715","9.476","2.917","0.427437","3.57241","0.860875","11.0188",
"2/2/2002","-7.1875","41.9948","715","10.076","0.377","0","4.87893","0.699967","11.9698",
"2/3/2002","-7.1875","41.9948","715","6.288","2.121","19.3995","4.31966","0.936693","1.37683",
"2/4/2002","-7.1875","41.9948","715","7.533","1.43","3.34053","2.67634","0.982797","1.0935",
"2/5/2002","-7.1875","41.9948","715","8.974","3.327","22.7881","5.37023","0.97836","0.7902",
"2/6/2002","-7.1875","41.9948","715","5.157","2.768","4.67605","4.08131","0.966389","2.14318",
"2/7/2002","-7.1875","41.9948","715","10.159","5.238","4.68979","2.35931","0.980419","2.46251",
"2/8/2002","-7.1875","41.9948","715","10.368","2.945","0.343323","0.971419","0.962422","6.5286",
"2/9/2002","-7.1875","41.9948","715","9.431","0.783","0.216293","1.58947","0.95143","5.95119",
"2/10/2002","-7.1875","41.9948","715","11.728","3.239","0.300407","1.08641","0.90366","11.7066",
"2/11/2002","-7.1875","41.9948","715","10.016","3.017","0.288391","2.04585","0.921678","11.28",
"2/12/2002","-7.1875","41.9948","715","12.92","2.572","0.0815392","1.71334","0.895972","12.2039",
"2/13/2002","-7.1875","41.9948","715","12.151","1.232","0.0137329","2.22616","0.831727","13.4093",
"2/14/2002","-7.1875","41.9948","715","8.253","0.187","0.00686645","3.04619","0.805013","13.6612",
"2/15/2002","-7.1875","41.9948","715","8.654","-2.126","0","2.45291","0.791553","13.7154",
"2/16/2002","-7.1875","41.9948","715","10.232","-3.539","0","1.73367","0.719624","14.4831",
"2/17/2002","-7.1875","41.9948","715","10.945","-2.78","0","1.62473","0.773119","14.4598",
"2/18/2002","-7.1875","41.9948","715","9.318","-2.913","0","2.98555","0.736144","13.6792",
"2/19/2002","-7.1875","41.9948","715","9.873","-2.505","0","2.60927","0.765482","14.6103",
"2/20/2002","-7.1875","41.9948","715","9.239","-1.884","0.365639","2.86214","0.782355","13.7392",
"2/21/2002","-7.1875","41.9948","715","9.548","1.99","1.06087","3.04853","0.860413","13.0005",
"2/22/2002","-7.1875","41.9948","715","13.963","1.259","0.00343323","2.84463","0.782102","14.5812",
"2/23/2002","-7.1875","41.9948","715","13.339","3.518","0.11673","2.69157","0.831178","14.143",
"2/24/2002","-7.1875","41.9948","715","13.326","0.656","0.00686645","2.11186","0.817319","15.2231",
"2/25/2002","-7.1875","41.9948","715","10.664","0.499","0.20256","1.63785","0.847367","14.7827",
"2/26/2002","-7.1875","41.9948","715","9.155","2.919","0.197411","2.82696","0.881114","11.6794",
"2/27/2002","-7.1875","41.9948","715","6.882","3.555","8.55046","2.67153","0.976537","0.833174",
"2/28/2002","-7.1875","41.9948","715","4.906","2.999","8.44832","2.48069","0.965883","3.04976",
"3/1/2002","-7.1875","41.9948","715","3.444","-4.621","9.28946","2.21114","0.931519","7.35474",
"3/2/2002","-7.1875","41.9948","715","7.534","-5.669","0.123596","1.33749","0.795151","13.5054",
"3/3/2002","-7.1875","41.9948","715","6.574","-1.948","0.408554","3.86996","0.784224","12.1426",
"3/4/2002","-7.1875","41.9948","715","7.15","1.611","3.79028","2.75019","0.881606","11.1202",
"3/5/2002","-7.1875","41.9948","715","8.771","-0.402","0.607681","2.7964","0.845786","14.6856",
"3/6/2002","-7.1875","41.9948","715","11.039","0.751","0.193977","3.45464","0.795074","15.3991",
"3/7/2002","-7.1875","41.9948","715","16.325","1.776","0.662613","2.57323","0.79289","17.0894",
"3/8/2002","-7.1875","41.9948","715","16.217","1.98","0","1.83235","0.809256","17.7491",
"3/9/2002","-7.1875","41.9948","715","12.002","3.682","0.592232","2.30414","0.867512","9.69063",
"3/10/2002","-7.1875","41.9948","715","12.612","4.638","0.507259","2.15237","0.855693","10.0392",
"3/11/2002","-7.1875","41.9948","715","6.717","5.25","9.2783","3.00974","0.968359","2.01071",
"3/12/2002","-7.1875","41.9948","715","8.818","5.419","12.7819","4.73724","0.947119","6.87403",
"3/13/2002","-7.1875","41.9948","715","6.173","3.402","29.3438","3.6782","0.946674","10.7781",
"3/14/2002","-7.1875","41.9948","715","5.159","3.409","16.7078","4.28146","0.973848","2.77425",
"3/15/2002","-7.1875","41.9948","715","5.409","3.57","8.10414","3.56633","0.977957","1.98703",
"3/16/2002","-7.1875","41.9948","715","5.867","3.879","3.02811","2.40048","0.943197","7.5749",
"3/17/2002","-7.1875","41.9948","715","6.896","1.63","10.7357","3.59764","0.987097","1.02988",
"3/18/2002","-7.1875","41.9948","715","8.12","5.967","6.93426","3.73355","0.980201","1.63474",
"3/19/2002","-7.1875","41.9948","715","10.716","7.608","4.01173","2.59159","0.982968","2.61214",
"3/20/2002","-7.1875","41.9948","715","17.429","4.404","0.0858308","1.9484","0.84973","19.9168",
"3/21/2002","-7.1875","41.9948","715","18.153","3.363","0","1.41607","0.775536","19.9541",
"3/22/2002","-7.1875","41.9948","715","20.549","2.051","0","1.38579","0.691744","20.8127",
"3/23/2002","-7.1875","41.9948","715","21.042","5.156","0","1.74301","0.630788","21.0882",
"3/24/2002","-7.1875","41.9948","715","23.116","4.801","0","1.35358","0.694923","20.4793",
"3/25/2002","-7.1875","41.9948","715","18.866","6.346","0","1.85744","0.565575","21.4631",
"3/26/2002","-7.1875","41.9948","715","16.76","2.16","0","2.52911","0.408187","21.5161",
"3/27/2002","-7.1875","41.9948","715","16.149","2.894","0","2.31481","0.481146","22.2339",
"3/28/2002","-7.1875","41.9948","715","14.441","0.72","0","2.42214","0.611955","22.2543",
"3/29/2002","-7.1875","41.9948","715","11.997","3.772","1.67627","1.98363","0.826046","10.4769",
"3/30/2002","-7.1875","41.9948","715","13.531","-1.008","0.478935","1.06534","0.811983","14.2238",
"3/31/2002","-7.1875","41.9948","715","13.993","-0.705","0","1.63162","0.79225","12.926",
"4/1/2002","-7.1875","41.9948","715","15.115","-0.806","0.102997","0.736367","0.793201","10.5353",
"4/2/2002","-7.1875","41.9948","715","12.646","-0.806","2.80838","2.21502","0.847951","18.5368",
"4/3/2002","-7.1875","41.9948","715","4.954","1.497","2.53029","3.47548","0.874254","9.17443",
"4/4/2002","-7.1875","41.9948","715","10.747","0.23","0.333023","1.81732","0.699943","23.2149",
"4/5/2002","-7.1875","41.9948","715","6.093","0.473","10.3924","3.03166","0.970884","2.45323",
"4/6/2002","-7.1875","41.9948","715","5.18","2.027","6.11629","2.75738","0.947395","6.14666",
"4/7/2002","-7.1875","41.9948","715","9.389","-0.372","1.81274","2.77729","0.897205","15.9409",
"4/8/2002","-7.1875","41.9948","715","11.386","3.715","0.937271","3.49867","0.824533","15.8614",
"4/9/2002","-7.1875","41.9948","715","14.465","1.98","1.82304","1.77593","0.736817","18.8959",
"4/10/2002","-7.1875","41.9948","715","13.172","0.444","0.295258","2.70748","0.768121","20.4589",
"4/11/2002","-7.1875","41.9948","715","6.778","-0.472","1.77841","4.43176","0.790644","14.6936",
"4/12/2002","-7.1875","41.9948","715","10.395","2.644","0.741577","4.14189","0.825452","12.4878",
"4/13/2002","-7.1875","41.9948","715","7.748","0.651","0.188828","2.62251","0.763244","12.4275",
"4/14/2002","-7.1875","41.9948","715","13.351","-0.155","0.0995636","1.5868","0.698932","20.6929",
"4/15/2002","-7.1875","41.9948","715","11.483","0.86","0.418854","1.2643","0.719282","14.7841",
"4/16/2002","-7.1875","41.9948","715","14.166","-2.627","0.00343323","1.60248","0.682697","25.6556",
"4/17/2002","-7.1875","41.9948","715","11.378","-3.485","0.624848","1.66511","0.8235","11.3335",
"4/18/2002","-7.1875","41.9948","715","15.208","4.576","0.188828","1.67261","0.781036","19.361",
"4/19/2002","-7.1875","41.9948","715","18.086","-1.233","0","1.61427","0.663639","25.5923",
"4/20/2002","-7.1875","41.9948","715","20.986","3.053","0","1.56806","0.632118","26.1935",
"4/21/2002","-7.1875","41.9948","715","25.078","6.885","0","1.47232","0.576873","26.4103",
"4/22/2002","-7.1875","41.9948","715","23.799","6.706","0","1.62617","0.499521","27.1849",
"4/23/2002","-7.1875","41.9948","715","23.456","6.703","0","1.82492","0.426395","27.3888",
"4/24/2002","-7.1875","41.9948","715","24.466","6.446","0","1.96083","0.480698","27.0042",
"4/25/2002","-7.1875","41.9948","715","24.261","7.301","0","2.06316","0.397046","27.9771",
"4/26/2002","-7.1875","41.9948","715","22.945","8.802","0","2.96295","0.457794","26.6084",
"4/27/2002","-7.1875","41.9948","715","23.855","7.77","0.0411988","2.13875","0.581044","26.5809",
"4/28/2002","-7.1875","41.9948","715","16.698","5.476","0","3.13202","0.533136","27.4021",
"4/29/2002","-7.1875","41.9948","715","19.359","2.506","0.0308991","2.34814","0.617947","27.4871",
"4/30/2002","-7.1875","41.9948","715","19.599","-0.706","0.460052","2.74072","0.603607","27.5416",
"5/1/2002","-7.1875","41.9948","715","8.064","3.954","6.72913","2.66021","0.938827","3.35475",
"5/2/2002","-7.1875","41.9948","715","7.14","2.811","2.10629","3.24137","0.851141","15.0538",
"5/3/2002","-7.1875","41.9948","715","12.084","2.566","0.11673","4.11768","0.599071","27.9173",
"5/4/2002","-7.1875","41.9948","715","13.93","-0.198","0.127029","2.53092","0.782678","17.705",
"5/5/2002","-7.1875","41.9948","715","15.139","4.695","1.70631","2.53296","0.685494","18.3468",
"5/6/2002","-7.1875","41.9948","715","12.871","0.301","0.350189","2.03607","0.581131","23.8745",
"5/7/2002","-7.1875","41.9948","715","13.495","4.442","1.2188","3.14836","0.680058","15.3893",
"5/8/2002","-7.1875","41.9948","715","9.419","2.958","3.68385","2.53432","0.89968","5.35646",
"5/9/2002","-7.1875","41.9948","715","13.179","5.202","4.40483","3.20226","0.820516","14.5299",
"5/10/2002","-7.1875","41.9948","715","13.623","2.708","0.823975","2.82097","0.767418","14.7683",
"5/11/2002","-7.1875","41.9948","715","15.398","1.685","0.257492","2.67491","0.678427","29.19",
"5/12/2002","-7.1875","41.9948","715","11.116","0.657","2.12517","2.52794","0.898055","7.24708",
"5/13/2002","-7.1875","41.9948","715","11.69","6.112","9.42421","3.96961","0.91467","5.09946",
"5/14/2002","-7.1875","41.9948","715","14.562","4.012","1.81103","1.76973","0.942791","7.70024",
"5/15/2002","-7.1875","41.9948","715","23.176","8.382","0.0377655","2.53507","0.662738","27.275",
"5/16/2002","-7.1875","41.9948","715","23.567","10.769","0.00686645","3.62959","0.507019","28.1107",
"5/17/2002","-7.1875","41.9948","715","9.882","6.02","11.7416","2.27661","0.923897","9.69058",
"5/18/2002","-7.1875","41.9948","715","17.32","2.349","0.044632","2.14645","0.765107","29.594",
"5/19/2002","-7.1875","41.9948","715","21.764","4.174","0","1.96068","0.693893","30.2877",
"5/20/2002","-7.1875","41.9948","715","18.926","3.478","0.0205994","2.44614","0.664993","21.2483",
"5/21/2002","-7.1875","41.9948","715","15.367","7.106","11.0756","3.46447","0.890886","7.05836",
"5/22/2002","-7.1875","41.9948","715","7.664","5.878","13.29","3.00779","0.961994","4.94899",
"5/23/2002","-7.1875","41.9948","715","8.26","5.03","2.62299","1.9979","0.936064","5.97679",
"5/24/2002","-7.1875","41.9948","715","11.604","5.544","6.19698","2.29576","0.96586","4.08543",
"5/25/2002","-7.1875","41.9948","715","15.298","3.002","1.20163","2.52461","0.753187","27.6942",
"5/26/2002","-7.1875","41.9948","715","7.784","4.58","4.91295","2.23309","0.957538","4.86736",
"5/27/2002","-7.1875","41.9948","715","12.321","4.486","1.41792","2.55527","0.808081","23.3898",
"5/28/2002","-7.1875","41.9948","715","14.102","3.409","0.628281","1.63973","0.873927","11.3889",
"5/29/2002","-7.1875","41.9948","715","23.28","6.001","0.0686646","1.57198","0.666412","29.2853",
"5/30/2002","-7.1875","41.9948","715","25.66","8.571","0","1.73825","0.624257","31.3137",
"5/31/2002","-7.1875","41.9948","715","26.487","8.296","0.54245","1.7923","0.617626","23.4851",
"6/1/2002","-7.1875","41.9948","715","26.83","10.111","0.442886","2.16559","0.620195","30.0393",
"6/2/2002","-7.1875","41.9948","715","26.095","11.827","0","2.35566","0.642099","29.4495",
"6/3/2002","-7.1875","41.9948","715","22.288","11.826","0.147629","2.08278","0.740768","26.2821",
"6/4/2002","-7.1875","41.9948","715","12.776","9.638","10.5949","2.35247","0.930462","4.4235",
"6/5/2002","-7.1875","41.9948","715","9.246","4.963","4.42543","3.62861","0.899558","6.40451",
"6/6/2002","-7.1875","41.9948","715","9.441","5.077","8.98476","2.43214","0.964031","3.71655",
"6/7/2002","-7.1875","41.9948","715","10.552","6.327","8.18481","2.59094","0.972857","3.16519",
"6/8/2002","-7.1875","41.9948","715","9.624","4.716","2.00157","3.17994","0.891198","10.6271",
"6/9/2002","-7.1875","41.9948","715","11.796","0.378","1.01967","1.76666","0.894184","9.18804",
"6/10/2002","-7.1875","41.9948","715","22.336","7.088","0.216294","2.06324","0.637554","31.801",
"6/11/2002","-7.1875","41.9948","715","26.34","8.091","0","2.03103","0.504492","31.6025",
"6/12/2002","-7.1875","41.9948","715","30.706","13.354","0","1.67749","0.449081","30.3698",
"6/13/2002","-7.1875","41.9948","715","30.005","13.234","0","2.47723","0.484417","31.484",
"6/14/2002","-7.1875","41.9948","715","27.81","10.902","0","2.26244","0.546005","26.125",
"6/15/2002","-7.1875","41.9948","715","27.549","11.367","0","1.85723","0.509688","31.004",
"6/16/2002","-7.1875","41.9948","715","30.484","11.993","0","2.26594","0.505671","31.7636",
"6/17/2002","-7.1875","41.9948","715","29.736","9.837","0","2.73036","0.509914","31.8223",
"6/18/2002","-7.1875","41.9948","715","25.173","8.341","0.157928","2.0377","0.676578","26.7875",
"6/19/2002","-7.1875","41.9948","715","24.644","11.797","0.274658","2.14038","0.655048","29.1448",
"6/20/2002","-7.1875","41.9948","715","26.404","9.846","0.0205994","2.25389","0.577955","30.5216",
"6/21/2002","-7.1875","41.9948","715","28.204","8.863","0","1.97961","0.489712","31.8517",
"6/22/2002","-7.1875","41.9948","715","28.271","10.714","0","2.28773","0.57027","32.2244",
"6/23/2002","-7.1875","41.9948","715","25.508","12.179","0.0858307","3.12939","0.669656","29.3025",
"6/24/2002","-7.1875","41.9948","715","23.382","11.616","0.20771","3.6231","0.610496","27.4994",
"6/25/2002","-7.1875","41.9948","715","30.502","11.238","0","2.63959","0.498496","31.6663",
"6/26/2002","-7.1875","41.9948","715","31.181","15.585","0.0617981","2.70232","0.467541","20.0912",
"6/27/2002","-7.1875","41.9948","715","17.839","12.161","4.96445","2.27559","0.826941","13.8933",
"6/28/2002","-7.1875","41.9948","715","28.609","9.203","0","1.89703","0.588398","28.9391",
"6/29/2002","-7.1875","41.9948","715","26.141","9.448","0","2.32228","0.541715","31.525",
"6/30/2002","-7.1875","41.9948","715","21.058","7.837","0","3.31773","0.516997","30.0048",
"7/1/2002","-7.1875","41.9948","715","21.748","4.132","0","2.18337","0.610124","14.8675",
"7/2/2002","-7.1875","41.9948","715","24.655","8.327","0.163937","3.0623","0.541106","31.8889",
"7/3/2002","-7.1875","41.9948","715","20.385","8.41","0.226593","2.77191","0.66757","23.3734",
"7/4/2002","-7.1875","41.9948","715","26.309","9.08","0.0686646","2.5292","0.595272","29.9355",
"7/5/2002","-7.1875","41.9948","715","23.929","9.651","0.0102997","3.60452","0.626402","29.7986",
"7/6/2002","-7.1875","41.9948","715","26.539","11.711","0.075531","2.32458","0.570785","28.8019",
"7/7/2002","-7.1875","41.9948","715","29.511","11.12","0","2.37073","0.456629","31.4529",
"7/8/2002","-7.1875","41.9948","715","26.057","10.568","0","2.88394","0.565467","31.1738",
"7/9/2002","-7.1875","41.9948","715","13.628","11.179","7.89385","2.29472","0.928431","4.49032",
"7/10/2002","-7.1875","41.9948","715","17.383","9.03","3.01094","2.22298","0.82282","10.6082",
"7/11/2002","-7.1875","41.9948","715","24.022","4.642","0","2.33066","0.617005","31.1673",
"7/12/2002","-7.1875","41.9948","715","21.294","9.04","0.0926972","2.94363","0.746119","27.6075",
"7/13/2002","-7.1875","41.9948","715","24.864","8.436","0.0514984","3.21676","0.659502","28.1711",
"7/14/2002","-7.1875","41.9948","715","26.584","9.045","0.0205994","3.07978","0.556823","29.688",
"7/15/2002","-7.1875","41.9948","715","27.253","6.386","0","2.34835","0.420672","31.4157",
"7/16/2002","-7.1875","41.9948","715","29.999","7.782","0","2.07438","0.398486","31.2506",
"7/17/2002","-7.1875","41.9948","715","31.378","9.931","0","1.66852","0.437368","31.2159",
"7/18/2002","-7.1875","41.9948","715","30.918","12.565","0","2.91676","0.332374","30.9361",
